Tweet,Labels,0,1,2,3,4,5,6,7,8,9,10
govern come today say april fool fake,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
oome stop talk bachelor trip couid happen challenge fail,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
wan na go pride festive someone hum interest obvious corona,[0],1,0,0,0,0,0,0,0,0,0,0
pakistani human bomb differ whether die corona jihad,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
demand indian govern give minor state impede effect,"[0, 4, 6]",1,0,0,0,1,0,1,0,0,0,0
yeah corona end world thing get better alright,[0],1,0,0,0,0,0,0,0,0,0,0
posit note magnitude earthquake idaho take mind corona virus,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
happy new month couid come end month jesus name amen couid,"[0, 2, 10]",1,0,1,0,0,0,0,0,0,0,1
swedish state epidemiologist major couid infect person without symptom,[8],0,0,0,0,0,0,0,0,1,0,0
last hour stim peopl tweet laid couid,"[5, 8, 9]",0,0,0,0,0,1,0,0,1,1,0
anxiety roommate since the standard fuck sit head day,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
top trend hashtag twitter world couid stardom couid lockdown,"[8, 9]",0,0,0,0,0,0,0,0,1,1,0
ye eat keg chili per day burn corona inside,[10],0,0,0,0,0,0,0,0,0,0,1
temple don't money mosque spread corona virus differ hindus islam,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
corona doesn't send tweet tomorrow say april fool everyth go back normal lose,"[0, 3, 6]",1,0,0,1,0,0,1,0,0,0,0
thing reaction mani peopl response mean value worth,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
lao uh e mess everybody moral,[10],0,0,0,0,0,0,0,0,0,0,1
talk economic life sound familiar still thought end corona climate pollute,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
trump say i death win wif really go,"[6, 7]",0,0,0,0,0,0,1,1,0,0,0
govern better announce corona virus fake april it,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
serious said hospital i couid april fool joke fuk serious funny ugh,[6],0,0,0,0,0,0,1,0,0,0,0
duh fact whan lock sign enough couid deadly damn serious,"[4, 9]",0,0,0,0,1,0,0,0,0,1,0
liter hug day ago madam also id catch corona,"[2, 10]",0,0,1,0,0,0,0,0,0,0,1
might fuck around get nose pierce chill,"[0, 9, 10]",1,0,0,0,0,0,0,0,0,1,1
death toll us reach via,[8],0,0,0,0,0,0,0,0,1,0,0
like wait thousand die address global warm itll way late,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
new recover total place already worldwide couid,[8],0,0,0,0,0,0,0,0,1,0,0
kim jae joon cancel yall joke pleas corona,[6],0,0,0,0,0,0,1,0,0,0,0
health ministry new case past hour total kung kuwait it,[8],0,0,0,0,0,0,0,0,1,0,0
catch hand cant eat crawfish enjoy fam bam,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
fuck china evil liar commit news kungfu can manic america,[6],0,0,0,0,0,0,1,0,0,0,0
death toll far corona virus police brutal,"[3, 6, 8]",0,0,0,1,0,0,1,0,1,0,0
get yall bore due corona yada yada damn miser like let peopl happy,"[3, 6, 9]",0,0,0,1,0,0,1,0,0,1,0
almost death today corona virus be for self dumb,[10],0,0,0,0,0,0,0,0,0,0,1
he check see genghis khan kill right couid,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
really hope quarantine mess govern april fool joke,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
horrible want corona divert kabir hidden mindset rare expose video,"[5, 7]",0,0,0,0,0,1,0,1,0,0,0
like ke leo shaman vaccine corona come,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
icy trump one first moron call flu,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
hasta couid couid ummm well expect,"[3, 5, 6]",0,0,0,1,0,1,1,0,0,0,0
corona virus pass expect see lot friend join pyramid scheme,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
yall really think corona virus came nowhere damn gov tri kill soul,"[6, 7]",0,0,0,0,0,0,1,1,0,0,0
im sure one useless friend call ant tell corona today,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
test kit case duh less casualty,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
corona virus scare virus move fast china week ago,[4],0,0,0,0,1,0,0,0,0,0,0
knew guy like exist thought prayer low key never thought id get one unless give corona nom,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
kind president message need usa tandem couid itwith,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
amidst whole couid tandem crisis country roll i sign bill law need focus,"[3, 6, 7]",0,0,0,1,0,0,1,1,0,0,0
mani bill little money thank couid hope get fuck ass cactus,[6],0,0,0,0,0,0,1,0,0,0,0
today could split america half side you want crisis,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
nobody know better,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
pen flown knock lot feature release some new news quarantine couid bishop,"[0, 3, 8]",1,0,0,1,0,0,0,0,1,0,0
call corona april fool day gag let move,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
american revolt fought musket microscope couid,"[6, 7, 9]",0,0,0,0,0,0,1,1,0,1,0
guy should connect dot known ozzy sojourn caus corona virus tandem patient zero,"[7, 10]",0,0,0,0,0,0,0,1,0,0,1
yall good mathematician yall scare regularly text drive,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
couid control ill bet tie pulmonary,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
gov stim i us death corona virus i yippee,"[3, 8, 10]",0,0,0,1,0,0,0,0,1,0,1
year kid gon na caption the birthday pic my corona year,[10],0,0,0,0,0,0,0,0,0,0,1
need end quickly im go insane stay inside hous,[6],0,0,0,0,0,0,1,0,0,0,0
health is mutant kage expect brief kenya couid anytime am,"[8, 9]",0,0,0,0,0,0,0,0,1,1,0
fuck couid is run wonder thing want plan off day come like aggro,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
one day couid mistak evolve make easy detect symptom easier contain,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
corona said fuck hot girl summer high girl quarantine,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
spa dont ask deliver driver make special birthday wish order come peopl server,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
jesus fuck christ pleas let wipe us face planet,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
tomorrow day million contract reason tell friend online,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
unt professor alway understand really crazy corona time,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
break us death set oneday record,[8],0,0,0,0,0,0,0,0,1,0,0
confirm couid isn't shame global tandem affect anyon stay safe dont forget wash ur hand,"[0, 4, 9]",1,0,0,0,1,0,0,0,0,1,0
break number peopl test posit corona israel serious conduit die far,[8],0,0,0,0,0,0,0,0,1,0,0
grow rate peopl dead per end april peopl dead us couid,"[3, 8, 9]",0,0,0,1,0,0,0,0,1,1,0
would nice gave head could gotten boob done paid sit home,[10],0,0,0,0,0,0,0,0,0,0,1
ibuprofen probably doesn't worsen corona virus symptom mani corona virus posit dont take ibuprofen,"[0, 8, 9]",1,0,0,0,0,0,0,0,1,1,0
break report case new total death toll rise,[8],0,0,0,0,0,0,0,0,1,0,0
unless celebs don't serious money fight dont give fuck they,[6],0,0,0,0,0,0,1,0,0,0,0
make april fool joke tomorrow pleas,"[2, 3, 5]",0,0,1,1,0,1,0,0,0,0,0
happen rail company peopl use long keep run near empty train couid,"[3, 4, 5]",0,0,0,1,1,1,0,0,0,0,0
essential read thread good advice us la couid,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
record death around world couid stardom,"[0, 3, 8]",1,0,0,1,0,0,0,0,1,0,0
know spectacular rate almost good,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
bro yall hear lil baby say shit hikari,[10],0,0,0,0,0,0,0,0,0,0,1
first person hear say fool to gon na get punch throat,[6],0,0,0,0,0,0,1,0,0,0,0
trump make media watch fake report couid can cut away beast mode trump back,"[5, 7]",0,0,0,0,0,1,0,1,0,0,0
gon na break record amount travel one year year corona said,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
corona karma break chain message back middle,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
seen ig nigga fuck corona be ny pal really dont care whole thing,[6],0,0,0,0,0,0,1,0,0,0,0
feel like trump brief like someone give book report book didn't actual read,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
twitter made think black peopl cant get die disproportion number,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
hahaha even got ban say corona wouldnt run ones interview,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
life strand stockholm corona pass wow ive got get circadian clock board day,"[0, 5, 6]",1,0,0,0,0,1,1,0,0,0,0
lost lil part time check corona today im sad emma miss job,[5],0,0,0,0,0,1,0,0,0,0,0
way everyone make would sold someone said cure corona wow hey,[10],0,0,0,0,0,0,0,0,0,0,1
corona april fool joke today pleas land serious trouble,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
yall think govern gon come today say april nah couid,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
well done get sleep roll help couid crisis,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
hope thing get better next month global crisis,[0],1,0,0,0,0,0,0,0,0,0,0
not happento mood beg terrorist stop spread,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
visit march request talk corona help line get screen,"[4, 9]",0,0,0,0,1,0,0,0,0,1,0
time fear let love faith hope make us,[0],1,0,0,0,0,0,0,0,0,0,0
didn't want go i corona arrive problem sold,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
hey corona your read want let know dumb bitch,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
indian media corona jihad corona muslim hai corn like joke you,"[8, 10]",0,0,0,0,0,0,0,0,1,0,1
feel like get inform overload corona virus thing,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
start pool celeb go first call kid couid corona quarantine,[10],0,0,0,0,0,0,0,0,0,0,1
corona shit better long gone time august get say,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
overand number peopl cancel corona april fool joke tomorrow,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
card is vid funniest jar thing social in sorry sorry i,[6],0,0,0,0,0,0,1,0,0,0,0
corona made online shop addict i work,[10],0,0,0,0,0,0,0,0,0,0,1
there bigger fuck trump said pie couid lentil,[6],0,0,0,0,0,0,1,0,0,0,0
mass product lentil help couid couid,"[0, 1, 9]",1,1,0,0,0,0,0,0,0,1,0
pray tomorrow like glad announce corona april fool want see mani yall would listen,"[2, 10]",0,0,1,0,0,0,0,0,0,0,1
heard construct mexico border wall prove despite tandem,"[3, 6, 9]",0,0,0,1,0,0,1,0,0,1,0
corona pass right nowt start turn got,[10],0,0,0,0,0,0,0,0,0,0,1
beside say still good swivel thou is make happen,[0],1,0,0,0,0,0,0,0,0,0,0
mother send corona virus bullshit im gunna lose,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
make gas sutra joke corona ignore scientific value tell peopl common corona,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
patient wait govern say april fool couid couid,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
final found way blame muslim spread india,"[7, 10]",0,0,0,0,0,0,0,1,0,0,1
hope remain first last case corona posit ranch,"[0, 2]",1,0,1,0,0,0,0,0,0,0,0
corona fear second guess go upstair tell neighbor quiet,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
new confirm case zambian total place already worldwide couid zambian,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
cool thing get test get amateur pinhead dark carnie,[10],0,0,0,0,0,0,0,0,0,0,1
got haircut couple day corona reach we your lucky man,[10],0,0,0,0,0,0,0,0,0,0,1
trump leader major author lot peopl believ flu,"[0, 6, 7]",1,0,0,0,0,0,1,1,0,0,0
epicenter india found mark call marshal,"[0, 6, 9]",1,0,0,0,0,0,1,0,0,1,0
feel like got corona enter grocery store weird expert,[4],0,0,0,0,1,0,0,0,0,0,0
bona thing bitch deserve cute lil nickname couid corona virus fuck bitch,[6],0,0,0,0,0,0,1,0,0,0,0
peter navarro told trump would kill american back january,"[4, 6, 9]",0,0,0,0,1,0,1,0,0,1,0
deserve thought are make relax april fool joke,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
someone ask happy song couid outbreak thought time say goodbye one vote,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
someone tell corona virus april fool prank china tire happy new month tho,[5],0,0,0,0,0,1,0,0,0,0,0
lot story pal tip deliver driver wish motherfuck would catch catch hand,[6],0,0,0,0,0,0,1,0,0,0,0
chris como new herod to show look like crap,"[0, 9, 10]",1,0,0,0,0,0,0,0,0,1,1
somehow began due corona virus pleas continue nationwide ban liquor cigarette fore,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
brush saw video clown yell medic worker be couldnt see patient laugh out loud,[10],0,0,0,0,0,0,0,0,0,0,1
made full recover die heart attack day release,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
pleas pleas pleas stop talk trump make polite im sick hate,[6],0,0,0,0,0,0,1,0,0,0,0
since corona virus happen person comment emma send yall papal,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
im active doesn't mean feel fine im follow govern order like everyone els,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
dear soccer really miss pleas come back already also dear corona frick you ruin everyth,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
prime finish don't pie serbian new couid hospital serbian great couid,"[1, 9, 10]",0,1,0,0,0,0,0,0,0,1,1
im wonder peopl get weed corona major chang busy gone couid,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
say there medicine couid that social distance not els,"[0, 4, 8]",1,0,0,0,1,0,0,0,1,0,0
poor florida prepare gov decant mani decant,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
couid florida continue mescal the highest number case ad today,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
heard of tell stupidest shit cure corona,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
new york country would rank the corona virus case across world crazy af,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
didn't publish daily update corona case mumbai yesterday,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
peopl scare prolly rob of cough point,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
republican war spend trump urge infrastructure plan us renew,[8],0,0,0,0,0,0,0,0,1,0,0
taco tuesday lit corona day keep away,[10],0,0,0,0,0,0,0,0,0,0,1
fuck corona wont all see work art exhibit,"[3, 5, 6]",0,0,0,1,0,1,1,0,0,0,0
crisis start war en wat horn over de were war,"[0, 3, 9]",1,0,0,1,0,0,0,0,0,1,0
goal get yolanda saliva get patrol,"[3, 6, 10]",0,0,0,1,0,0,1,0,0,0,1
dont say anyth corona virus might bring best mankind bad peopl,[0],1,0,0,0,0,0,0,0,0,0,0
one biggest fear ruth baker get ill stay feet away,[4],0,0,0,0,1,0,0,0,0,0,0
wouldnt happen mayor joy belmont job properly fairly couid,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
flu feel like your die must liter hell,[4],0,0,0,0,1,0,0,0,0,0,0
corona shit really made place hell hole like badass,[6],0,0,0,0,0,0,1,0,0,0,0
new day age would crime tickle someone classify couid,[10],0,0,0,0,0,0,0,0,0,0,1
sign online class know cant hands right corona,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
feasible could creat glass could use detect virus,[9],0,0,0,0,0,0,0,0,0,1,0
april wish help keep couid joke someone life might depend,"[0, 5, 6, 10]",1,0,0,0,0,1,1,0,0,0,1
god pleas help us devil call corona virus,"[2, 4]",0,0,1,0,1,0,0,0,0,0,0
glass wine keep corona away en ese department estamos set,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
way effect stop corona everyth shut day chang mind,"[0, 1, 4]",1,1,0,0,1,0,0,0,0,0,0
given corona yet look forward day shall wear pin shirt etc survive corona,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
doctor healthcare profession warrior protect supreme court tell center couid,"[1, 8]",0,1,0,0,0,0,0,0,1,0,0
delhi doctor work delhi govern hospital test posit couid,[8],0,0,0,0,0,0,0,0,1,0,0
cancer season right around corner dude corona mess hot girl cancer season,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
let forget major import couid case us,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
laugh out loud med school motive statement gon na wish could help corona tandem,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
yall needa chill with corona shit emma start wiping ah leav and shit,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
ive sign petit call govern deli wage subside,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
hotspot utter grades seal till april couid,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
anyon make corona virus prank tomorrow absolute lose respect someone go though wont,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
test posit kashmir tall test posit today skim kashmir flash,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
fortune enough live tell health medic system fantasy,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
road free got ta wait week patti corona residue blow know really safe,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
yall think well come history book talk black plague call corona virus,"[3, 9, 10]",0,0,0,1,0,0,0,0,0,1,1
best april fool joke ever trump say hed fix corona virus easter,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
let drink bottle bleach guy show corona who boss,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
new york afford hospital burnt right corona case,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
hope wrong think shit go last least month,[3],0,0,0,1,0,0,0,0,0,0,0
suck help show trump update communist news network,[6],0,0,0,0,0,0,1,0,0,0,0
still pars hour later couid allege,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
wouldnt mad they sequel feet apart call feet apart corona virus couid,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
honestly im cook home caus corona wife lifestyle low key aint it cook lao,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
indian require one listen central order misconduct ply,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
gon na creat diss part,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
you cant catch corona night virus cell are asleep,[10],0,0,0,0,0,0,0,0,0,0,1
wonder corona virus would issue kill poor mani kill well,"[3, 9]",0,0,0,1,0,0,0,0,0,1,0
thought are na corona virus joke ta uy distant,"[5, 6, 10]",0,0,0,0,0,1,1,0,0,0,1
never thought grocery store would gross much couid,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
heart break way see prayer family affect couid,"[2, 5]",0,0,1,0,0,1,0,0,0,0,0
spa think make april fool joke cure funny your go hell carry,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
anyon els hope wake someone yell april fool couid,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
sleep paralysis demon call said know stop corona virus,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
let us gather mandar today corona ke chakra mai asthma chord,"[4, 6, 9]",0,0,0,0,1,0,1,0,0,1,0
really spent hour straight beat today corona,"[3, 9, 10]",0,0,0,1,0,0,0,0,0,1,1
corona virus summary like hollywood celeb politician idol prison dislike anyon know,"[7, 10]",0,0,0,0,0,0,0,1,0,0,1
corona gud job ngo ass state am and special thank sir mode ji,"[1, 9]",0,1,0,0,0,0,0,0,0,1,0
west bengal death toll raise death couid posit patient health office,[8],0,0,0,0,0,0,0,0,1,0,0
got ta remem everyth imperial dharma couid trump trey phish forget fee lyric dig man,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
show best hold govern account their approach couid gob couid,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
let satan for flee region silvia patricia familia came,"[0, 2, 4]",1,0,1,0,1,0,0,0,0,0,0
stay safe american want come visit guy soon couid,"[0, 2]",1,0,1,0,0,0,0,0,0,0,0
corona virus really delay move wait since julia miss damn much,[5],0,0,0,0,0,1,0,0,0,0,0
kim gon na shoot ever individual couid protect nation,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
minut world leader gon na bust door give epic reveal prank bro,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
better stop play whole world talk corona keep tryna chang word couid vivid,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
turn big april fool joke corona actual real right,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
corona got yall go crazy head for convince,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
let deal idiocy world'll use couid excuse,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
almost hat corona beer much like lime though,"[5, 6, 9]",0,0,0,0,0,1,1,0,0,1,0
regret leav home day yo guy need make least day told couid,"[0, 4, 6]",1,0,0,0,1,0,1,0,0,0,0
creat school stop april fool day prank,[10],0,0,0,0,0,0,0,0,0,0,1
cant wait tomorrow caus april fool corona virus away self idol may the april fool,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
mani april fool joke go said tomorrow,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
watch video longer read word without say voice tone,[10],0,0,0,0,0,0,0,0,0,0,1
much corona test done india test per lakh,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
corona virus prove free healthcare isn't good idea gov bleed tri keep everyone health,"[1, 10]",0,1,0,0,0,0,0,0,0,0,1
corona koi keel neh musical hai pleas follow rule avoid corona virus save life,"[0, 4]",1,0,0,0,1,0,0,0,0,0,0
ever stop think havent even seen worst corona virus,"[0, 3]",1,0,0,1,0,0,0,0,0,0,0
shi corona end likable ready whatever make following i music video,[10],0,0,0,0,0,0,0,0,0,0,1
want go new orleans cali birthday corona still,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
love jail doesn't time limit since corona virus miss befriend,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
nobody trinidad case corona still country bail,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
colleague need chang regal around vaccine couid health law,"[0, 3, 5]",1,0,0,1,0,1,0,0,0,0,0
really sick tho corona shit mani live taken family hurt,[5],0,0,0,0,0,1,0,0,0,0,0
